id,ACC,F1,SE,SP,IoU,AUC
S1198L04,0.9976227678571429,0.9808814289561081,0.9767608151590991,0.9990119753350951,0.9624801831953497,0.999929253227405
S1198L05,0.9979017857142857,0.9829864253393665,0.984233417905038,0.9987987916557646,0.9665420893397402,0.9999452716720493
S1199L01,0.9982254464285715,0.9899079657251666,0.987463593769786,0.9992656328408993,0.9800175945708182,0.999972467818551
S1199L02,0.9975,0.9839702304279376,0.9907767689868857,0.9980643834456394,0.9684462600366249,0.9999377511267172
S1199L03,0.9972991071428572,0.9837975361542581,0.9885629709364908,0.9980892804984909,0.9681117406772961,0.9999326234685869
S1199L04,0.9980915178571429,0.9880711545169166,0.9918767507002801,0.9986296386126606,0.976423548876327,0.9999666870143643
S1199L05,0.9976227678571429,0.9853598185442298,0.995279089141905,0.9978276171751742,0.9711421216637312,0.9999618531505082
S1199L06,0.9975111607142857,0.9852190627692715,0.9957127545551983,0.9976745884873868,0.9708687132593077,0.9999413861317611
S1199L07,0.9981696428571428,0.9888632350943909,0.9934506753990995,0.9985900256469473,0.9779717931497649,0.9999611743092013
S1199L08,0.9980803571428571,0.9877283105022832,0.9901301673580317,0.9987531624883488,0.9757541584437552,0.9999640895254313
S1199L09,0.9975892857142857,0.9846982147917257,0.9903106298090624,0.9982078419025938,0.9698576611777839,0.9999437504775601
S1199L10,0.9976116071428571,0.9838952438290187,0.9906046370662221,0.9981686967626896,0.9683009924455637,0.9999375871332503
S1199R01,0.998203125,0.9865575686732905,0.9889521258788082,0.9988639896682849,0.9734717416378316,0.9999592879422466
S1199R02,0.9983147321428572,0.9854933230857912,0.9884370784351513,0.9989219414531282,0.9714015151515152,0.9999696147573368
S1199R03,0.9976450892857143,0.9820532448753934,0.9848174684408052,0.9985430748286321,0.9647393048128342,0.999946885355624
S1199R04,0.9981361607142857,0.9865658434558764,0.9972353228167181,0.998202538016321,0.9734878552151135,0.9999734653413891
S1199R05,0.9980580357142858,0.9861088935015169,0.9938847763115546,0.9983690307725518,0.9725984251968504,0.9999661041386311
S1199R06,0.9972544642857143,0.9774436090225563,0.993661446681581,0.9974832613134527,0.9558823529411765,0.9999362409733472
S1199R07,0.9981361607142857,0.9847195534815628,0.9837294332723949,0.9990728634256508,0.9698990627253065,0.9999582032333958
S1199R08,0.9977120535714286,0.9814931840751105,0.9810503519220357,0.9988103593904282,0.9636589257223896,0.9999361510159032
S1199R09,0.9984040178571428,0.9859790175507402,0.9841456253669995,0.9992661940325005,0.9723457745116999,0.9999722805570684
S1199R10,0.9972544642857143,0.9789166952348303,0.9928720445062587,0.9975550997042267,0.9587040456605674,0.9999259849334625
S1200R01,0.9978013392857142,0.9696222050886661,0.9484162895927601,0.99969867300226,0.9410356180784196,0.9998707429892046
S1200R02,0.9980133928571429,0.9690864883640152,0.9444820582261341,0.9998384230085636,0.9400269541778976,0.9998959591233809
S1201L01,0.9977901785714286,0.979297365119197,0.9892268694550064,0.9982678575636886,0.9594345421020283,0.9999348136102352
S1201L02,0.997890625,0.9807437595517066,0.9905330314879605,0.9983125051627901,0.9622151139544183,0.9999379487662708
S1201L03,0.9969308035714286,0.9698894120223366,0.9864142538975501,0.9974856068617084,0.9415391156462585,0.9998745171648691
S1201L04,0.9977566964285715,0.9792248062015504,0.9821687746216048,0.9986435000058979,0.9592952612393681,0.9999177092459113
S1201L05,0.9979799107142857,0.9822844279142605,0.9881843245372194,0.9985684200563167,0.9651856126178111,0.9999463493609392
S1202L01,0.9980803571428571,0.9824418129848917,0.9970990468296727,0.9981362210111591,0.9654895666131621,0.999948750893028
S1202R01,0.9990513392857143,0.9870169543302276,0.9911042944785277,0.9993514014361825,0.9743667068757539,0.9999842255826942
S1202R02,0.9987165178571429,0.9834888729361091,0.9841954022988506,0.9993032977241059,0.9675141242937854,0.9999705836816845
S1202R03,0.9987165178571429,0.9843131905606329,0.9740820734341252,0.9997788022725156,0.9691109320440505,0.9999639676772212
S1202R04,0.9990625,0.9880884855360181,0.9833474456675134,0.9997094948696794,0.976457399103139,0.999985662509995
S1202R05,0.9982700892857143,0.980641938303984,0.9861843757849786,0.9988320349455144,0.9620191129625092,0.9999574944041463
S1203L01,0.9982589285714286,0.9882246376811594,0.9948328267477203,0.9985304745844374,0.9767233661593554,0.9999722848487823
S1203L02,0.9976897321428572,0.9821042621250108,0.9803244735933725,0.9988902942510083,0.9648377781552574,0.9999324683004145
S1203L03,0.9973325892857143,0.9807459921050512,0.986547811993517,0.9981301690039555,0.9622194119506797,0.9999194202148523
S1203L04,0.9976785714285714,0.9830618892508143,0.9917844232665133,0.9981081016356539,0.9666880204996797,0.9999504816574426
S1203L05,0.9986049107142857,0.9893662271373883,0.9906303236797275,0.999163979457781,0.9789562289562289,0.9999807821074921
S1203R01,0.9984151785714286,0.98440588622886,0.9872246696035242,0.9990124617916765,0.9692906574394463,0.9999656785415011
S1204L01,0.9981026785714285,0.9848376739207991,0.9869503038970325,0.9988453205723401,0.9701282727112985,0.9999492445212492
S1204L02,0.9971540178571429,0.9829145728643216,0.9868155522669178,0.9980892572443926,0.9664031620553359,0.9999190868316407
S1205L01,0.998515625,0.9903490312749438,0.9959136018680678,0.9987310871561851,0.9808825643237028,0.9999758461048619
S1205L02,0.9981361607142857,0.9869419031980609,0.9974711553658923,0.9981866871615049,0.9742204384069157,0.9999702942825343
S1205R01,0.99828125,0.985897435897436,0.986982031536487,0.9990136191857011,0.9721871049304678,0.9999585668721445
S1205R02,0.9980691964285714,0.9858902210260174,0.9981833195706028,0.9980609252498653,0.9721730738298214,0.9999833552421771
S1205R03,0.9983482142857143,0.9891000147297099,0.9994046733144814,0.9982625692257574,0.9784350866967798,0.9999914496446317
S1205R04,0.9977901785714286,0.9849612638614613,0.9810863973369648,0.9991203865479389,0.9703681532475307,0.9999547355242554
S1205R05,0.9989285714285714,0.9926873857404022,0.9945054945054945,0.9992775262498795,0.985480943738657,0.9999897074322407
S1205R06,0.9981138392857143,0.9830440453496538,0.9724096863834855,0.9996452307182896,0.9666535122336227,0.99996339167846
S1205R07,0.9985714285714286,0.9901960784313726,0.9929339477726574,0.9990131183054519,0.9805825242718447,0.9999807659564085
S1206R01,0.9978794642857143,0.9707332101047443,0.9810087173100872,0.998506737046812,0.9431307991619275,0.9999226570027167
S1206R02,0.9979241071428572,0.9734057763797541,0.9761973042730141,0.9988038972048355,0.9481894150417828,0.9999155160672814
S1206R03,0.9987611607142857,0.9827452199595834,0.9844285269386484,0.9992938915834192,0.9660757946210269,0.999964546955788
S1206R04,0.9991071428571429,0.9878824598606483,0.9942073170731708,0.9992933271547729,0.9760550733313379,0.999987412125048
S1206R05,0.9989732142857143,0.9867511520737328,0.9921807124239791,0.9992454757565556,0.9738487777146105,0.9999807120548607
S1207R01,0.9972544642857143,0.9832356548998228,0.991615120274914,0.9977528089887641,0.967024128686327,0.9999255436138095
S1207R02,0.9978236607142857,0.9844336233735133,0.9909996785599485,0.998332893569047,0.969344442697689,0.9999491641814608
S1207R03,0.9981026785714285,0.9867394695787831,0.9861241035235423,0.9990262784603179,0.9738260200153964,0.9999498486570281
S1207R04,0.9966071428571428,0.9782359679266895,0.990575612585182,0.9971101411073359,0.9573991031390134,0.9999141422202972
S1207R05,0.9971763392857143,0.9818024886715098,0.9954784130688448,0.997317026007928,0.9642554393896581,0.9999422917119578
S1208L01,0.9987053571428571,0.9911423335369578,0.995398773006135,0.9989648531535869,0.9824402058734484,0.9999779566077194
S1208L02,0.9985044642857143,0.9844040968342644,0.9853215284249767,0.99916772166737,0.9692871877148751,0.9999687088561197
S1208L03,0.9978459821428571,0.9778695103772503,0.9920893438808748,0.9981360343251038,0.9566973300426296,0.9998917090335894
S1208L04,0.9979464285714286,0.973464089991347,0.9762800115707261,0.9988159223616545,0.9483000842933408,0.9999185769069413
S1208L05,0.9977232142857143,0.9733681462140992,0.985200845665962,0.9982753798825393,0.948118006103764,0.9998940897393725
S1208L06,0.9986830357142857,0.9851160443995963,0.9791875626880642,0.9995911788067093,0.9706686552324136,0.9999688888184902
S1208L07,0.9983705357142857,0.9854726368159203,0.9730791904106897,0.9998935049875164,0.9713613181639859,0.9999798152179348
S1208R01,0.9982700892857143,0.9845015498450155,0.977561556791104,0.9995033347523768,0.9694761717211501,0.9999643313612873
S1209L01,0.9984040178571428,0.9857470347852089,0.9951700543368888,0.9985938958537651,0.9718946540880503,0.9999675660396938
S1209L02,0.9985602678571428,0.9888379337198235,0.9872149274360746,0.9993437693886317,0.9779223001882594,0.99997873754275
S1209L03,0.9991183035714286,0.9907004120070629,0.9931555345763512,0.9994142661340394,0.9815721950081642,0.9999880254266061
S1209L04,0.9983816964285714,0.9831806054982021,0.9897244278374592,0.9988161935347758,0.9669176363221538,0.999957581011946
S1209L05,0.9987276785714285,0.9872111285618129,0.9894310771306499,0.9992131809801181,0.974745237040319,0.9999757377949073
S1209L06,0.9981919642857143,0.9817197020988491,0.9786276715410573,0.9992131994598086,0.964095744680851,0.9999586395720262
S1209L07,0.99859375,0.9885350318471338,0.9948717948717949,0.9988352745424293,0.9773299748110831,0.9999794788643732
S1209L08,0.9979241071428572,0.9838260869565217,0.9882948986722572,0.9985812389718155,0.9681670374807462,0.999944202972882
S1209L09,0.9980133928571429,0.9844242212110605,0.9896199859254047,0.9985819152485819,0.9693262105807341,0.999947108732002
S1209L10,0.998125,0.9846182017945431,0.978882213726561,0.9993817399265221,0.969702434625789,0.9999614058233552
S1209R01,0.9977901785714286,0.983603842331898,0.9923141186299081,0.99818214435209,0.9677366791591983,0.9999463897240358
S1209R02,0.9989620535714285,0.9901389036157353,0.9902439024390244,0.9994463097131413,0.9804703905921881,0.999984170461802
S1209R03,0.9981473214285714,0.981865850994101,0.9672836848902282,0.9998352049344351,0.9643776824034335,0.9999730831010306
S1209R04,0.9987834821428572,0.9873241074543552,0.9765355417529331,0.9999178914525002,0.9749655489205329,0.9999878573576605
S1209R05,0.9990848214285715,0.989908934285011,0.9894218942189422,0.9995440462968376,0.9800194931773879,0.9999878084476758
S1209R06,0.9980022321428571,0.9804221809034234,0.9743478260869565,0.9992823529411765,0.9615962239862691,0.9999345179028133
S1209R07,0.9979799107142857,0.9850967476327707,0.9928630705394191,0.9983487885133114,0.9706311861106603,0.9999558981857178
S1209R08,0.9990848214285715,0.9921199308091486,0.9915482135996927,0.9995497310235325,0.9843630816170862,0.9999902379661116
S1209R09,0.9977232142857143,0.9856135401974612,0.9985710202915119,0.9976513885862328,0.9716351501668521,0.9999574932078917
S1209R10,0.9981919642857143,0.9830402010050251,0.9836580766813325,0.9990097492543648,0.9666460778258185,0.9999475868449683
S1210L01,0.9963727678571429,0.9813764254197467,0.9938486536675951,0.9966413118640719,0.9634338433843385,0.9998901553487278
